Breed week Proportion_survived station country Breed_Station
Sasso 29 0.774603174603175 Sokoine_University Tanzania Sasso_at_Sua
Sasso 30 0.773544973544973 Sokoine_University Tanzania Sasso_at_Sua
Sasso 31 0.766137566137567 Sokoine_University Tanzania Sasso_at_Sua
Sasso 32 0.762962962962963 Sokoine_University Tanzania Sasso_at_Sua
Sasso 33 0.751322751322752 Sokoine_University Tanzania Sasso_at_Sua
Sasso 34 0.737566137566138 Sokoine_University Tanzania Sasso_at_Sua
Sasso 35 0.733333333333333 Sokoine_University Tanzania Sasso_at_Sua
Sasso 36 0.728042328042328 Sokoine_University Tanzania Sasso_at_Sua
Sasso 37 0.711111111111111 Sokoine_University Tanzania Sasso_at_Sua
Sasso 38 0.711111111111111 Sokoine_University Tanzania Sasso_at_Sua
